브랜드,의류코드,리뷰,별점,작성일
브랜디드,978464,다른 브랜드 크림진도 구매했지만 항아리핏이 심했는데,4,19.09.23
브랜디드,978464,요즘 아이보리인 많이들 나오는데 브랜디드 상품보자마자,5,19.04.17
브랜디드,978464,174/74 상체만발달 노수선 30사쥬,5,19.08.08
브랜디드,978464,같이 입는건 실패 같네요 ㅎㅎ... 컨버스나 스니커즈류가 더 잘어울릴듯합니다,4,19.09.22
브랜디드,978464,같이 입는건 실패 같네요 ㅎㅎ... 컨버스나 스니커즈류가 더 잘어울릴듯합니다,4,19.09.22
브랜디드,978464,street갬성충만!!,5,20.01.02
브랜디드,978464,정말 만족쓰한 핏이고 소재가 빳빳하고 가운데 세로줄이 있어서 댄디하고 조금 길어보이는 효과도 있다구~~,5,19.10.07
브랜디드,978464,"제가 원하던 핏, 색상 다 갖추었네오 ㅋㅋㅋㅋㅋ 사길 잘한 것 같아요~.",5,19.05.30
브랜디드,978464,첫 크림진 브랜디드로 갔는데 핏 너무 이쁩니다. 특히 앞에 칼주름이 포인트,5,20.03.08
브랜디드,978464,색도 원하던 밝은 색이구요!,5,19.11.08
브랜디드,978464,친구 선물로 사줬는데 허벅지돼지라 많이,5,20.11.29
브랜디드,978464,179.63,5,20.02.27
브랜디드,978464,정말 좋습니다 무신사는 정말 품질좋습니다 다음에 재구매예약,5,19.11.24
브랜디드,978464,"진짜 제가 현실핏입니다.. 사진 보정하는 매루치애들, 구매욕구 떨어트리는 후기 사진들에 속지마세요^^",5,20.12.10
브랜디드,978464,34사이즈 입으니 편하게 맞네요 다리가 좀 굵어서 ㅋㅋ 바지 두꺼워서 한여름 빼고 좋어요,5,20.08.23
브랜디드,978464,34사이즈 입으니 편하게 맞네요 다리가 좀 굵어서 ㅋㅋ 바지 두꺼워서 한여름 빼고 좋어요,5,20.08.23
브랜디드,978464,가성비 착용감 사이즈 전부 만족합니다,5,19.05.05
브랜디드,978464,28사이즈는 허벅지가 껴서 30 사이즈로 바꿨는데 편하고 이쁘고 좋아요 제 스펙이신 분들은 30 하시면 될 것,5,19.09.05
브랜디드,978464,아주좋아요 !! 넓지도 좁지도 않은 통이라 좋습니다,5,21.05.03
브랜디드,978464,첼시부츠와 매치했을때 가장 빛을 보이는 바지라고 생각합니다,5,21.01.25
브랜디드,978464,"깔끔한 핏이에요. 무난하게 입기도 좋고, 두께도 괜찮아요.",5,19.11.30
브랜디드,978464,175 70 30사이즈 시켰는데 허리 살짝 작네요 살빼야될듯 ㅠ,5,19.09.22
브랜디드,978464,인생바지입니다.,5,19.06.05
브랜디드,978464,좋아요 깔끔 그 자체 색감 굳 핏 굳,5,19.06.28
브랜디드,978464,허리가 살짝 타이트하지만 핏 이쁘게 떨어지고 데일리로 활용하기 좋아요,5,21.03.20
브랜디드,978464,아름다운 크림진..,4,20.10.05
브랜디드,978464,아름다운 크림진..,4,20.10.05
브랜디드,978464,아주 좋네요 각잡혀있는거부터 핏까지 맘에들어요,5,20.01.20
브랜디드,978464,두께감이 있어서 여름에 입기는 덥네요,5,19.08.23
브랜디드,978464,재질도 좋고 핏도 좋고 기장도 잘 맞네요 많이 파세용,5,21.03.18
브랜디드,978464,길이도 적당하고 색감이 이쁘네요 자주 입을거같습니다,5,21.03.08
브랜디드,978464,헬스맨이여서 허벅지에 맞추어 바지를 입습니다,5,21.02.26
브랜디드,978464,"40대 입니다,조금 영한 느낌은있지만 우선 핏도이쁘고 가을겨울용으로 크림진 필요하심 구매해도 좋을듯",4,21.02.19
브랜디드,978464,"이 바지, 내 favorite. 딱 나랑 잘 어울려요",5,19.09.10
브랜디드,978464,사이즈 핏감 기장 다 마음에 들었습니다. 득템했네요,5,21.05.30
브랜디드,978464,사이즈 체크가 어려워서 그냥 평소입던 사이즈 주문했는데 핏 딱 잘 떨어져요,5,21.03.21
브랜디드,978464,원단 핏 모두 만족스러운 최고의 크림진입니다ㅎㅎㅎ 특히 앞 주름은 신의 한수...,5,19.04.07
브랜디드,978464,재질이며 핏이며 만족스럽습니다. 크림바지 남바완,5,19.04.05
브랜디드,978464,크림진 하나 사려고 알아보다가 브랜디드 크림진이 유명하길래 사서 입어봤습니다. 179cm 78kg인데 후기보니까,4,20.10.23
브랜디드,978464,176/76 헬창입니다 허벅지 는 맞는데 허리가 살짝크네요,5,20.02.16
브랜디드,978464,28사이즈했다가 꼬툭튀돼서 30으로 바꿨는데도 꼬툭튀돼서 그냥 포기하고 구매확정했슴다,1,20.02.12
브랜디드,978464,브랜디드 처음으로 사봤는데 가성비 좋네요 ㅎㅎ 다른것도 구매해야겠어요,5,19.06.05
브랜디드,978464,전체적으로 옷이 예쁘고 사이즈는 정사이즈에서 한사이즈 업해서 구매하시는걸 추천드립니다,5,22.01.23
브랜디드,978464,요즘 제일 손이 많이 가는 바지네요 역시 크림진은 브랜디드입니다 :),5,21.10.27
브랜디드,978464,기장과 핏이 진짜 일품입니다,5,21.04.26
브랜디드,978464,깔깔이에 매치하니까 남친룩이 쉽게 완성돼서 좋아요,4,22.01.19
브랜디드,978464,일단 핏이 너무이쁨. 무난하고 댄디하게 입는 사람들에게 기본템으로 추천.,5,21.08.25
브랜디드,978464,일단 핏이 너무이쁨. 무난하고 댄디하게 입는 사람들에게 기본템으로 추천.,5,21.08.25
브랜디드,978464,핏도 너무 잘나오고 왜 브랜디드 브랜디드 하는지 알겟네요,5,21.05.01
브랜디드,978464,어디에도 어울리는 바지네요~ 역시 브랜디드 치트키바지 답네요ㅎ,5,21.03.23
브랜디드,978464,보이시쥬?? 그냥 이쁘쥬? 얼굴은 으니쥬ㅡ ? 개취했쥬? 그냥 하나 사세요,4,19.08.07
브랜디드,978464,색감도 이쁘고 재질도 좋네요,5,21.11.17
브랜디드,978464,처음으로 크림진 구매 해봤는데 맘에 들어요!,5,21.05.11
브랜디드,978464,허리 32입어서 32로 주문했는데 허벅지랑 엉덩이가 껴서 34로 교환했어요! 사이즈 고르는데 도움이 되길...!,5,21.04.30
브랜디드,978464,일자로 떨어지는 바지 찾다가 구매했습니다. 핏 예쁘고 좋아요. 167인데 기장만 조금 크롭하게 수선할까 싶어요,5,20.07.11
브랜디드,978464,핏이랑 시이즈도 저한테 잘 맞고 색감도 너무 하냫지도 않아서 좋아요,5,19.10.15
브랜디드,978464,제 스펙에는 기장 크롭하게 잘 떨어지고 허리도 딱입니다. 좀 늘어나면 벨트해야 될 수도 있을 정도에요. 다른,5,19.06.30
브랜디드,978464,색감은 좋습니다. 하지만 원단 디테일으로 바지에 작은 보풀들이 일어난 것 처럼 토도도독 나있어서 호불호가 갈릴,5,19.05.26
브랜디드,978464,색감은 좋습니다. 하지만 원단 디테일으로 바지에 작은 보풀들이 일어난 것 처럼 토도도독 나있어서 호불호가 갈릴,5,19.05.26
브랜디드,978464,크림진 처음 사보는데 너무 만족해요 핏이랑 재질 다 마음이 드네요,5,21.08.08
브랜디드,978464,확실히 브랜디드네요 바지의 질이 좋다고 느껴집니다. 사이즈는 처음에는 딱 맞았는데 입으면서 조금씩 허리가,5,21.04.27
브랜디드,978464,원단도 빳빳하고 아주 좋아요! 또 구매할게요오오!,5,21.04.11
브랜디드,978464,환불비 아끼려고 그냥 입었는데 진짜 너무 흐물흐물 거리고 질이 너무 안좋네요.. 왜 랭킹 상위권인지,2,20.12.19
브랜디드,978464,굳. 사이즈 정말 괜찮네요,5,20.05.04
브랜디드,978464,허벅지가 약간 두꺼운 편인데 여유있고 핏이 이쁘게 딱 떨어집니다. 기장은 3센치정도 줄인 것 같은데 혹시,5,20.04.01
브랜디드,978464,후기에 다 크다고해서 좀 걱정했는데 잘 맞고 이뻐용,5,19.07.12
브랜디드,978464,174/82 인데 ...,5,22.08.21
브랜디드,978464,크림진을 처음 사서 입어보는데 두께도 두껍지 않고 딱 원하는 기장까지 나와서 만족스럽습니다,5,21.11.07
브랜디드,978464,이제야 후기를 쓰네요,5,21.09.16
브랜디드,978464,밑위가 짧음 기장도 생각보다 짧음,5,20.11.23
브랜디드,978464,무난한 크림색상이고 가을에 잘 입을거 같습니다.,5,20.07.24
브랜디드,978464,크롭 핏을 처음 입어보는데 생각보다 너무 예뻐서 좋네용,5,20.07.19
브랜디드,978464,배송을 다른 상품을 보냈내요,1,20.03.09
브랜디드,978464,172/55,5,19.10.13
브랜디드,978464,두어번 입고 세탁기 돌렸는데 엉덩이 탭에 이염있어요.,1,19.07.24
브랜디드,978464,길이가 살짝 애매한거 빼곤 다좋습니다! 검은 점박이가 있는 보카시 원단인거 참고하세요!,4,19.05.01
브랜디드,978464,제가 다리가 짧기도 하고 근육형 다리인데 모델 핏만 보고 구입해서 죄송합니다….저처럼 허리 30인데 다리 굵고,3,22.03.29
브랜디드,978464,좋습니다 역시 블ㄹ랜디드 너무 핏이 이쁘게나와요,5,21.10.04
브랜디드,978464,두께감은 보통-두꺼움이고 본인 워낙 포멀에 댄디쟁이라서 한 여름에도 포기 못해 !! 이건 못 참아!!,5,21.08.04
브랜디드,978464,두께감은 보통-두꺼움이고 본인 워낙 포멀에 댄디쟁이라서 한 여름에도 포기 못해 !! 이건 못 참아!!,5,21.08.04
브랜디드,978464,바지가 과하지 않은 와이드라서 좋습니다! 추천합니다!,5,21.06.27
브랜디드,978464,핏도 예쁘고 스타일링하기도 좋아요 완전 기본템으로 강추입니다,5,21.06.24
브랜디드,978464,바지가 이쁘긴 한데 세탁하고 많이 줄어서 조금 아쉽습니다!,5,21.06.13
브랜디드,978464,30 갔다가 32로 바꿔서 입었는데 정말 만족합니다,5,21.03.01
브랜디드,978464,저는 조금 길어서 기장 쪼금만 잘랐어용 너무 만족합니다 좋아요좋아,5,21.02.08
브랜디드,978464,질도 괜찮고 디자인도 깔끔하고 꽤 무난하게 어디든 소화하기 괜찮은 옷이었어요,5,21.01.12
브랜디드,978464,이뻐용! 크림진 처음인데 입문용으로 최고인거같아요,5,20.10.09
브랜디드,978464,크롭 크림진 찾고 있었는데 완전 예쁩니다 핏이 예술입니다!!,5,20.09.02
브랜디드,978464,마감이나 핏 색감 전부 만족하는데,5,19.04.24
브랜디드,978464,디테일도 좋고 재질이나 핏도 엄청 좋아요.,5,19.04.24
브랜디드,978464,디테일도 좋고 재질이나 핏도 엄청 좋아요.,5,19.04.24
브랜디드,978464,핏이 예쁩니다~ 조금만 더 빨리 사서 입을걸 그랬네요,5,19.04.13
브랜디드,978464,28은 좀 껴서 30으로 샀는데 길이는 수선해야겠네요. 키가 작아서 잘 어울리진 않네요ㅜ,5,21.11.19
브랜디드,978464,베이직한데 생각보다 아이보리기가 많이 돌고 본인기준 허리맞추려니 좀 많이 크롭한감이 없지않아 있음 근데,5,21.10.02
브랜디드,978464,제 체형이랑 딱 맞아서 수선할 필요가 없어서 너무 좋았고 여름에 입기에는 너무 두꺼운 느낌은 있지만,4,21.07.01
브랜디드,978464,디자인은 참 좋은데 원래 34 입는데 34입으니 좀 타이트 합니다 살짝 작게 나오는듯해요 살을 빼야겠네요,5,21.06.07
브랜디드,978464,허리가 좀 많이 남지만 그래도 크림진 진짜만족해요,4,21.05.25
브랜디드,978464,핏이 너무 예뻐서 다리가 길어 보여요 여름에 입기엔 좀 두꺼워요,5,21.05.16
브랜디드,978464,저는 허벅지 두툼하다고 생각하면서 바지 입었는데 굳굳,5,21.05.03
브랜디드,978464,크림진 살까말까 계속 고민만하다가 처음 사봤는데 좋습니당,5,21.04.05
브랜디드,978464,이건 말해뭐하나요... 그 바지입니다. 브랜디드의 명작입니다. 사세요,5,21.04.04
브랜디드,978464,이건 말해뭐하나요... 그 바지입니다. 브랜디드의 명작입니다. 사세요,5,21.04.04
브랜디드,978464,마르신분은 28 추천드려요! 바지 너무 이쁩니다,5,21.02.26
브랜디드,978464,제 스펙에서 한사이즈 큰 32사이즈로 갔습니다.,4,20.10.09
브랜디드,978464,색감 사이즈 기장 다 좋아요,5,20.08.25
브랜디드,978464,색감이 무난해서 어디든지 잘 어울립니다.,5,20.07.13
브랜디드,978464,나들이 갈 때 입어봤는데 트렌치랑 잘 어울리는거같아요 여름에도 잘 입을 수 있을거같네용,5,20.04.21
브랜디드,978464,깔끔하고 스탠다드핏입니다 기장은 살짝 짧게입고싶어서,4,20.01.24
브랜디드,978464,180/65,5,19.08.12
브랜디드,978464,정말 가성비 대비 쵝오입니다 색상이나 착용감 느낌 굿입니다,5,19.06.11
브랜디드,978464,안그래도 이런 크립진 사고싶었는데 벼르다가 사버렸네요 만족합니다,5,22.08.30
브랜디드,978464,두께감도 좀 있고 가을에 입기 딱 좋을 것 같아요. 핏 이쁘네요.,5,22.08.03
브랜디드,978464,바지 핏도 너무 예쁘고 허리도 잘 맞습니다~ 색감도 좋구요,5,22.03.25
브랜디드,978464,잘받았습니다.,5,22.03.16
브랜디드,978464,바지가 조금 작게 나온거같긴한데 핏은 이쁘게 뽑히고 한사이즈나 두사이즈 크게 잡아도 이쁠거같습니다,4,22.03.09
브랜디드,978464,진짜 깔끔하구 넘 이뻐요!! 기장이 짧은 감이 있는데 첼시부츠 매치하니 이쁘네요 추천합니다,5,22.02.27
브랜디드,978464,줄어들지 않는 크림짐 찾는다면 이거 구매하심될듯,5,22.02.11
브랜디드,978464,어디에나 무난하게 잘 어울립니다.,5,22.02.11
브랜디드,978464,기장이랑 두께 색상 다 무난무난하게 좋네요 가성비 굳이에요.,5,22.02.05
브랜디드,978464,입어봤는데 너무 잘어울려서 깜짝 놀랐습니다,5,22.01.30
브랜디드,978464,미니멀하면서 깔끔하게 입기 좋아요,5,21.12.25
브랜디드,978464,남자친구 선물해줬어요 ㅎㅎ 크림진 처음 입어본다 하는데 기장이나 핏이 맞춘거처럼 잘 맞아서 ㅎㅎ 자라 가서,5,21.11.01
브랜디드,978464,남자친구 선물해줬어요 ㅎㅎ 크림진 처음 입어본다 하는데 기장이나 핏이 맞춘거처럼 잘 맞아서 ㅎㅎ 자라 가서,5,21.11.01
브랜디드,978464,역시 데님하면 명불허전 브랜디드 입니다.. 넘 예뻐요,5,21.10.09
브랜디드,978464,최애 바지 브랜드 1위 됐습니다.,5,21.09.07
브랜디드,978464,기장이 약간 짧은 것 빼곤 모두다 ㅁ만족스럽습니다,4,21.08.13
브랜디드,978464,169 62 평소 29사이즈 입는데 30보단 28이 잘맞네요,5,21.08.11
브랜디드,978464,바지 통도 적당하고 색도 이쁘고,5,21.06.21
브랜디드,978464,가성비가 괜찮습니다 손이 자주 가는 바지입니다,5,21.05.15
브랜디드,978464,색감이 너무 예뻐요,5,21.04.28
브랜디드,978464,허리는 맞는데 엉덩이랑 허벅지가 좀 끼는편인거같음,5,21.04.06
브랜디드,978464,바지 자체는 정말 예쁘고 퀄리티 좋은 느낌이 납니다. 다만 신축성이 부족해서 주머니에 뭐 넣고 다니기엔,5,21.04.05
브랜디드,978464,크림진 입문으로 찾아보다 후기좋아서 입어봤는데,5,21.04.02
브랜디드,978464,허벅지 통이 넉넉해서 편해요 포멀 캐쥬얼 다 어울려서 자주 입을듯 합니다,5,21.03.15
브랜디드,978464,"스타일좋은 처남이 추천해줘서 브랜디드네서 처음 구매했어요. 기장좋고, 통도 좋네요. 처음 구매해서 입어봤는데",5,21.03.01
브랜디드,978464,허리 여유있고요 허벅지도 여유있어요. 허벅둘레 57cm임. 1회세탁했는데 큰 변화없고 세탁후 기장 1.5cm,5,21.02.08
브랜디드,978464,재구매 했습니다,5,21.01.14
브랜디드,978464,너무 이뻐요 여자친구 생길거 같습니다 싸게 잘샀습니다,5,21.01.05
브랜디드,978464,블프로 크림진 입문했네요,5,20.11.29
브랜디드,978464,역시 너무 이뻐요 이런 바지 하나쯤은 있어야 될 것 같아서 구매 해봤는데요,5,20.10.25
브랜디드,978464,다들 브랜디드 크림진 사길래 따라사봤습니다,5,20.10.04
브랜디드,978464,무난무난 하고 깔끔해요!! 블레이저에 이너 흰티로 코디하니 이쁘네요!,4,20.07.31
브랜디드,978464,두번째 구매 입니다.,5,20.07.20
브랜디드,978464,두번째 구매 입니다.,5,20.07.20
브랜디드,978464,입어봤는데 기장딱맞아요 맞춤한거처럼 생각보다도 두꺼집않아 지금입기딱좋네요 이쁩니다ㅎㅎ,5,20.07.16
브랜디드,978464,색 핏 모두 만족합니다ㅋㅋ 30치고는 조금 작게 나온 것 같습니다,5,20.05.19
브랜디드,978464,내가 후기 보다 처음 써봐요,5,20.05.11
브랜디드,978464,허벅돼이신 분들은 다시한번 생각하고 구매하세요,4,20.03.31
브랜디드,978464,품질은 만족하는데 옷 사이즈가 엉터리라 불만이네요. 허리 40이라 보통 32가 약간 큰데 이옷은 34가 맞더군요,1,20.03.24
브랜디드,978464,편하기도 하고 색감이나 다 좋아요 구매하셔도 후회는 없을듯 하시네요 ㅎㅎ,5,20.03.11
브랜디드,978464,잘 입고있어요 ㅎㅎ 색이워낙 기본색이라 다 잘어울려요,5,20.02.24
브랜디드,978464,크림색입니다.,5,20.01.29
브랜디드,978464,때가 잘타는거 말고는 진짜좋아요 무릎발사도 조금 있어요,5,20.01.27
브랜디드,978464,딱 불편함 없이 떨어지는 기본핏입니다.,5,20.01.25
브랜디드,978464,핏도 좋고 재질도 나쁘지않네요ㅎㅎ,5,20.01.08
브랜디드,978464,오다리라 핏되게 입으면 질럿느낌 나는데 이바지는 확실히 1자핏이 나오는 느낌입니다,5,19.12.04
브랜디드,978464,177/63 28사이즈,5,19.12.04
브랜디드,978464,"무신사에서 산 패딩,반폴라,양말에 브랜디드 크림진을 입으니",5,19.12.02
브랜디드,978464,너무 슬림하다기보단 적당한 스트레이트 핏이라,5,19.10.22
브랜디드,978464,1위는 제 옷 기준이에요 ㅎㅎ,4,19.10.13
브랜디드,978464,페이탈리즘 바지 퀄리티는 뭐 알아주고 바지 색감도 너무 이쁘네요 허벅돼들도 입기에 좋을 거 같아요 다른,5,19.09.06
브랜디드,978464,진짜 너무 마음에 듭니다.,5,19.07.20
브랜디드,978464,저가 167/56 이라서 바지 사면 너무 큰데...이 바지 s사이즈는 허리도 기장도 딱맞아서 좋아요!!,5,19.07.16
브랜디드,978464,저가 167/56 이라서 바지 사면 너무 큰데...이 바지 s사이즈는 허리도 기장도 딱맞아서 좋아요!!,5,19.07.16
브랜디드,978464,크림진 뒤늦게야 구매하네요 ㅜㅜ,5,19.06.14
브랜디드,978464,사이즈도 딱 좋고 완전 흰색이 아닌 약간 베이지 색이라 조금 더 따뜻한 느낌이라 좋네요,5,23.02.06
브랜디드,978464,세탁하고 입으면 입을수록 줄어드는 바지.. 색은 ㄱㅊ은데 아쉽네여,1,22.09.03
브랜디드,978464,색감이 너무 이뻐서 요즘 자주 입고다니고 있습니다 ㅎㅎ 날이 조금더 선선해지면 입기 더 편할거같네요 두께감이,5,22.08.17
브랜디드,978464,가격대비 완전 강추합니다.,5,22.07.11
브랜디드,978464,음 일단 사이즈가 작게나왔다고 해서,2,22.06.26
브랜디드,978464,색감과 품질 너무 좋아요 사이즈는 너무 작아서 한사이즈 업해서 교환했습니다.,5,22.05.23
브랜디드,978464,평소 원하던 딱 좋은 바지에요 기장만 수선하면 될 것 같아요!,5,22.05.07
브랜디드,978464,크림진 첫 도전이라 핏 기장감에 대한 걱정이 많았는데 기장은 생각보다 조금 길어서 복숭아뼈에 맞춰 수선했더니,5,22.04.20
브랜디드,978464,옷이 적당히 두꺼워서 여름빼고는 다 입을 수 있어요,4,22.03.13
브랜디드,978464,원단감이 두툼해서 오래오래 잘 입을수 있을거 같아요,5,22.02.17
브랜디드,978464,사이즈도 딱 맞고 핏도 좋은 거 같아요 진짜 잘 산 거 같습니다,5,22.02.07
브랜디드,978464,베이지 색 니트랑 찰떡입니다 이것 뿐만 아니라 그냥 다 잘 어울려요,5,22.01.14
브랜디드,978464,가죽자켓에 크림진은 진리네요 자켓이 아니여도,5,21.12.13
브랜디드,978464,기장감이 원하던 느낌이라 좋았습니다 잘 입을게요,5,21.11.30
브랜디드,978464,사이즈는 원래 사이즈보다 한치수 업하는게 좋습니다.,5,21.11.28
브랜디드,978464,브랜디드 바지 진짜 좋은거 같아요 핏이 너무 이쁘게 떨어지고 진짜 인생바지..,5,21.11.21
브랜디드,978464,크림진 자체는 색도 너무 이쁘고 핏도 좋습니다 다만 제가 평소에 29를 입는데 28은 허리는 너무작고 통은커서,4,21.11.11
브랜디드,978464,후기보니까 28 사이즈는 딱 맞거나 작은 거 같고 신축성이 있는 것도 아니라서 30 사이즈했는데 다행히 허리 좀,5,21.11.04
브랜디드,978464,크림진 맛집인 이유가 있네요. 색감도 이쁘고 퀄리티도 만족,5,21.11.01
브랜디드,978464,크림진 맛집인 이유가 있네요. 색감도 이쁘고 퀄리티도 만족,5,21.11.01
브랜디드,978464,너무 두툼하지않고 적당한두께입니다. 질감좋아요,5,21.10.28
브랜디드,978464,갑자기 크림진에 빠져서 샀는데 색상도 맘에 들고 사이즈도 적당히 커서 좋습니다. 아무 옷에나 잘 어울릴거,5,21.10.13
브랜디드,978464,사이즈 딱 좋아요. 깔끔하고요. 다만 크림진이라 조심해서 입어야 할 거 같아요,5,21.09.28
브랜디드,978464,"허리 28인치 / 보통 허리단면 길이 38에서 +_로 사는데, 조금 딱맞긴 함 근데 허벅지나 종아리 통 생각할때",5,21.09.27
브랜디드,978464,재질 좋고 핏도 잘 빠지네요 얼른 입고 싶네요 잘 입겟습니다,5,21.09.13
브랜디드,978464,좋네요 딱 기장도 제가 원하던 만큼 크롭하고 전체적으로 핏이 좋아요,4,21.09.13
브랜디드,978464,브랜디드가 크림진 원탑이라 해서 바로 질러버렸습니다✌,5,21.09.11
브랜디드,978464,너무 밝은색이면 코디하기 힘든데 베이지색에 짙어서 코디하기 편하고 핏이 이쁨 대신기장좀 줄여야 해요,5,21.08.26
브랜디드,978464,고급스러움과 사이즈가 딱 맞아 너무 좋았습니다,5,21.08.24
브랜디드,978464,"캐주얼 룩에 필수인 크림진 브랜디드 명성답게 재질, 핏 모두 좋습니다 .",5,21.08.03
브랜디드,978464,바지 핏도 진짜 너무 예쁘고 여름철에도 진짜 입기 편할 거같아요!!,5,21.07.11
브랜디드,978464,크림진의 정석입니당 너무너무 잘 입고 다니는 중이에요.,5,21.06.29
브랜디드,978464,30삿다가 사이즈미스로 재구매.. 와이드30은 크롭스트레이트 32가는게 좋은거같아요,5,21.06.28
브랜디드,978464,사진과 같이 색감은 딱 크림진 색감이고 핏이 크롭하게 나온 것만 참고하시면 마음에 들게 입을 수 있습니다!,5,21.06.27
브랜디드,978464,옷이 깔끔하고 핏도좋은것같아요 벨트도 필요없고 딱임,5,21.06.17
브랜디드,978464,30삿다가 허리가작아서 32로 교환했더니 딱 맞네요. 브랜디느는 표시된 사이즈보다 허리가 작게나오는거같아요.,5,21.06.12
브랜디드,978464,생각보다 퀄러티가 좋아서 매우 만족합니다. 재구매 예상,5,21.06.05
브랜디드,978464,브랜디드 크림진 깔끔하고 이쁘네요.,5,21.06.05
브랜디드,978464,딱 붙지 않는 슬림핏으로 첼시부츠랑 같이 입으면 너무 예뻐요,5,21.06.03
브랜디드,978464,34와 36을 고민 많이했는데 허벅지가 굵어서 36 왔어요! 허리는 좀 남지만 그래도 허벅지가 편하니 좋습니다~~,5,21.05.28
브랜디드,978464,바지 퀄리티는 좋은데 사이즈가 생각보다 타이트하네요.,5,21.05.25
브랜디드,978464,171/63,4,21.05.10
브랜디드,978464,가성비 좋아요~~!생각했던 핏 그대로 나와서 너무 좋았습니다.,5,21.05.04
브랜디드,978464,크롭기장으로 크림진 찾고 있었는데 진짜 최고입니다 ㅎㅎ,5,21.04.23
브랜디드,978464,생각보다 시원하고 예뻐요 니트도 반팔에도 모두 어울릴듯!,5,21.04.19
브랜디드,978464,인생바지 찾았습니다 색감 이쁘고 기장 수선도 필요없어용 자주 입을게용,5,21.04.18
브랜디드,978464,수선을 하긴했는데 안했어도 괜찮았을것 같네용ㅎㅎ,5,21.04.17
브랜디드,978464,흰색바지라서 걱정이 많았는데 그만큼 코디하기 이쁘네요,5,21.04.12
브랜디드,978464,어느 옷에나 입어도 예쁜것같아요 잘입고 다닐것가탕요,5,21.04.04
브랜디드,978464,평소에 허리 29입는데 여긴 2단위로 있어서 30해서 벨트하니까 딱 맞아요. 허벅지나 다른부분도 다 널널하게,5,21.03.19
브랜디드,978464,평소에 허리 29입는데 여긴 2단위로 있어서 30해서 벨트하니까 딱 맞아요. 허벅지나 다른부분도 다 널널하게,5,21.03.19
브랜디드,978464,색감이 정말 예뻐요 핏도 좋구요 사이즈는 정사이즈 였습니다.,5,21.03.14
브랜디드,978464,처음에는 좀 빳빳하고 허벅지가 껴서 걱정햇는데 세번정도 입으니깐 편하고 너무 자연스럽네요! 이뻐요~~,5,21.03.12
브랜디드,978464,살짝 짧아서 내려 입긴 했는데 그냥 검은색 니트에 입어도 예쁘네요 이때까지 샀던 바지중에 젤 맘에듭니다,5,21.03.09
브랜디드,978464,일단 받고 입자마자 개지렸습니다 제가 엉덩이가 오리궁댕이고 엄청커서 이런바지는 처음입어보는데 맘에들어요,5,21.03.04
브랜디드,978464,제가 허벅지랑 종아리가 굵은 편인데,5,21.03.03
브랜디드,978464,저한테는 브랜디드 크롭 스트레이트 30사이즈가 너무 잘 맞습니다,5,21.02.27
브랜디드,978464,처음이 32로 샀다가 사이즈가 작아서 34로 교환했어요. 골반이 좀 크다면 사이즈 업 추천 드려요. 옷은 아주,5,21.02.27
브랜디드,978464,"색상, 옷감, 핏 모두 만족해요",5,21.02.25
브랜디드,978464,한 사이즈 크게 샀어요 좀 접어입고싶어서 길이 딱 좋네요 바자 색깔도 너무 하얗지않고 아이보리 예쁘네요 굿굿,5,21.02.09
브랜디드,978464,바지 너무 이쁘고 어디에 입든 찰떡이에요~!~!!,5,21.01.20
브랜디드,978464,바지 너무 이쁘고 어디에 입든 찰떡이에요~!~!!,5,21.01.20
브랜디드,978464,딱 원하던 스타일 이어서 이뻐요! 다리가 마른편이라 딱 맞는거같아요 자주 입을꺼같아요 감사합니다,5,20.12.30
브랜디드,978464,생각보단 통이 아주 크진 않네요.,5,20.12.13
브랜디드,978464,"사이즈가 꽤 작게 나오는듯합니다.. 36이아니라 34같은느낌인데 단추는 잠궈지는데 앉으면 배가 땡기네요.,, 제가",4,20.12.09
브랜디드,978464,친구들도 재질 좋다하고 가격도 착하다해서 많이들 물어보심 ㅇㅅㅇ 최애 크림인듯,5,20.11.29
브랜디드,978464,32사이즈 잘입다가 36사이즈로 갈아탔습니다,5,20.11.28
브랜디드,978464,허리는 작고 엉덩이쪽이랑 그런곳은 살짝 타이트하게 나온거 같은데 허벅지는 또 커요 그래도 핏 제일 괜춘한,4,20.10.16
브랜디드,978464,조금 마른 분들을 위한 바지 같아요,5,20.10.10
브랜디드,978464,크림진 3장째 보유중인데 브랜디드가 손 제일 많이가고,5,20.09.10
브랜디드,978464,핏이 이쁘고 벨트 안매도 될 정도로 허리도 잘 맞아요,5,20.08.06
브랜디드,978464,"무친 사이즈,,",5,20.07.11
브랜디드,978464,"무친 사이즈,,",5,20.07.11
브랜디드,978464,바지 핏도 좋고 여름에 입어도 덥다는 느낌이 없어서 좋아요 ㅎㅎ,5,20.06.17
브랜디드,978464,옷은 이쁘게 잘 나왔습니다 길이가 짧아서 아쉽네요,4,20.06.04
브랜디드,978464,제가 평소에 바지 사이즈를 32사이즈로 착용을 하는데 다른 브랜드 바지들은 사이즈가 32를 구입하면 작거나,5,20.05.09
브랜디드,978464,첫 크림진인데 진짜 이쁩니다 핏도 이쁘고 색감도 이뻐요 딱 크롭하게 떨어지는게 이뻐요,5,20.04.24
브랜디드,978464,크림진 입문하시는 분들은 크림진으로 입문하시면 좋을 것 같습니다,5,20.02.26
브랜디드,978464,다음에는 브랜디드 살때 기다려야겠어요.. 바지는 괜찮습니다 두께감도 좋구!,2,20.02.24
