브랜드,의류코드,리뷰,별점,작성일
무신사스탠다드,2028327,여름에는 약간 힘들고 간절기용인거같아요 핏이 이쁘고 착용감이 좋습니다,5,22.10.31
무신사스탠다드,2028327,바..지..가...괜..찬..내..요...맘..에..듭..니..다..색..이 ..ㅇ괜..찬..내..요..맘..에..듭,5,22.10.12
무신사스탠다드,2028327,바지을 입었는데 깔끔하고 통도 넓어서 답답하지 않고 이쁘게 입고있습니다! 다른색상도 구매를 해봐야겠어요,5,22.10.03
무신사스탠다드,2028327,너무 밝지 않은 연청에 신발 신었을때 기장이 이쁘고 좋아요 저랑 비슷한 체형이면 스트레이트핏으로,5,22.09.30
무신사스탠다드,2028327,청바지 하나 필요해서 샀는데 무난한 필수템으로 딱 좋은거 같네요,5,22.09.26
무신사스탠다드,2028327,남자 바지라서 그런지,5,22.09.25
무신사스탠다드,2028327,두께가 좋아서 사계절 가능할 것 같아요 너무 만족스러워서 색깔별로 주문했어요 색별로 사이즈가 좀 다른 것,5,22.09.17
무신사스탠다드,2028327,두께가 좋아서 사계절 가능할 것 같아요 너무 만족스러워서 색깔별로 주문했어요 색별로 사이즈가 좀 다른 것,5,22.09.17
무신사스탠다드,2028327,의심할 필요가 없네요 합리적이고 너무 깔끔하고 기장 수선 할 필요도 없네요 너무 이뻐요!,5,22.09.10
무신사스탠다드,2028327,세미와이드로 부담스럽지 않고 이쁘고 편합니다!,5,22.09.03
무신사스탠다드,2028327,앙 기뮤리 여름과 가을 지금같은 조금 선선한 계절이 입기 좋아요,5,22.08.29
무신사스탠다드,2028327,생각보다 두껍고 큰데 커버가능하고 오히려 괜찮아여,5,22.08.28
무신사스탠다드,2028327,두께도 적당하고 무엇보다 예쁘게 떨어지는 핏이 예뻐서 마음에 들어요~,5,22.08.27
무신사스탠다드,2028327,처음에 31로갔다가 허리가커서 30으로 갔더니 맞네요 이것도 허리가조금 남는데 29로가면 기장이나 허벅지가,5,22.08.24
무신사스탠다드,2028327,이렇게 완벽한 청바지는 처음이네요 앞으로 무탠다드에서만 청버지 살 것같습니다 진짜 꼭 사세요,5,22.08.03
무신사스탠다드,2028327,핏 좋고 엄청 예쁩니다 너무 스키니하지도 않고 딱 적당해요,5,22.07.09
무신사스탠다드,2028327,안맞으면 어쩌나 걱정했는데 너무 잘맞아요 밑위는.좀 낑기긴하는데 나름 괜찮습니다,5,22.07.02
무신사스탠다드,2028327,"테이퍼드를 주문했어야했는데 스트레이트로 주문해서 기장,통이 너무 컸어요.. 수선해서 입는데",5,22.06.11
무신사스탠다드,2028327,생각보다 길이가 길고 큰 듯 합니다. 29를 사도 맞았을 거 같네요. 30도 얼추 맞아서 그냥 입으려고요. 29는,5,22.05.29
무신사스탠다드,2028327,이쁩니다 전체적으로 살짝 와이드한게 핏이 아주 좋아요,5,22.05.25
무신사스탠다드,2028327,"역시 무탠다드는 최고네요 ㅎㅎ 추천받고 구매했는데 수선 없이 몸에 딱 맞아 떨어지고 재질,핏 뭐 하나 빠짐없이",5,22.05.24
무신사스탠다드,2028327,가격대비 옷 제질이 좋고 컬러도 시원해서 이쁩니다.,5,22.05.21
무신사스탠다드,2028327,키가 작아서 수선은 해야겠지만 허벅돼인데도 핏이 잘나와서 맘에 들어요,5,21.09.04
무신사스탠다드,2028327,두툼해서 핏도 잘살고,5,21.08.21
무신사스탠다드,2028327,무탠다드는 가성비가 좋습니다. 어떻게 워싱진을 이 가격(2.7)에 파는지 모르겠네요.,5,24.06.27
무신사스탠다드,2028327,"무신사 스트레이트 데님 3개째(라이트 인디고, 워시드 블랙, 그레이) 구매했어요ㅎ",5,24.05.22
무신사스탠다드,2028327,사이즈 한단계 낮은걸 했으면 완전 일자핏 나왔을듯해요 지금은 세미와이드 슬랙스랑 비슷하네요 무난해요,5,24.03.11
무신사스탠다드,2028327,색상도 핏도 마음에 듭니다. 기장이 다른 라인에 비해 짧아서 수선없이 입을 수 있어 좋습니다.,5,24.03.06
무신사스탠다드,2028327,색상도 핏도 마음에 듭니다. 기장이 다른 라인에 비해 짧아서 수선없이 입을 수 있어 좋습니다.,5,24.03.06
무신사스탠다드,2028327,휘뚜루 마뚜루 입기에 좋습니다,5,24.03.01
무신사스탠다드,2028327,무난한 연청이에요 만족하고 잘 쓰겠습니다 사이즈 딱맞네요,5,24.01.30
무신사스탠다드,2028327,스트레이트 핏이지만 약간 루즈하게,5,24.01.27
무신사스탠다드,2028327,가격에 비해서 너무 좋고 사진에 보이는 것보다 밝은 색감이며 재질도 좋습니다,5,23.12.03
